product_id,avg_sentiment,sentiment,sentiment_score
B09NY6TRXG,0.8522,Positive,0.8522
B09VH568H7,0.8505,Positive,0.8505
B078V8R9BS,0.8487,Positive,0.8487
B07WKBD37W,0.8441,Positive,0.8441
B078WB1VWJ,0.8429,Positive,0.8429
B0B56YRBNT,0.8425,Positive,0.8425
B08RWCZ6SY,0.8421,Positive,0.8421
B094JNXNPV,0.84,Positive,0.84
B08RP2L2NL,0.8386,Positive,0.8386
B00E3DVQFS,0.8368,Positive,0.8368
B07VSG5SXZ,0.8343,Positive,0.8343
B09NY7W8YD,0.8343,Positive,0.8343
B012ELCYUG,0.8316,Positive,0.8316
B07DJLFMPS,0.8316,Positive,0.8316
B09VL9KFDB,0.8314,Positive,0.8314
B07S7DCJKS,0.8313,Positive,0.8313
B01892MIPA,0.8303,Positive,0.8303
B086PXQ2R4,0.8302,Positive,0.8302
B08PPHFXG3,0.8285,Positive,0.8285
B0883KDSXC,0.8271,Positive,0.8271
B09127FZCK,0.813,Positive,0.813
B016MDK4F4,0.8126,Positive,0.8126
B01DJJVFPC,0.8117,Positive,0.8117
B06XPYRWV5,0.8088,Positive,0.8088
B08FD2VSD9,0.8047,Positive,0.8047
B08RDWBYCQ,0.802,Positive,0.802
B08497Z1MQ,0.8019,Positive,0.8019
B09RQRZW2X,0.8003,Positive,0.8003
B00R1P3B4O,0.799,Positive,0.799
B0BBFJLP21,0.7984,Positive,0.7984
B0BBFJ9M3X,0.7984,Positive,0.7984
B091V8HK8Z,0.7921,Positive,0.7921
B078XFKBZL,0.7901,Positive,0.7901
B09H39KTTB,0.7896,Positive,0.7896
B086WMSCN3,0.7849,Positive,0.7849
B07DC4RZPY,0.7791,Positive,0.7791
B09Y358DZQ,0.7749,Positive,0.7749
B07X963JNS,0.7735,Positive,0.7735
B08HF4W2CT,0.7735,Positive,0.7735
B07F1T31ZZ,0.772,Positive,0.772
B07LDN9Q2P,0.7703,Positive,0.7703
B09SPTNG58,0.7684,Positive,0.7684
B08DPLCM6T,0.7666,Positive,0.7666
B00SMJPA9C,0.7569,Positive,0.7569
B00B3VFJY2,0.7506,Positive,0.7506
B00URH5E34,0.7328,Positive,0.7328
B09MKP344P,0.7276,Positive,0.7276
B09BCNQ9R2,0.7258,Positive,0.7258
B09NR6G588,0.724,Positive,0.724
B08GTYFC37,0.7239,Positive,0.7239
B07W14CHV8,0.7193,Positive,0.7193
B0B9JZW1SQ,0.7165,Positive,0.7165
B09HSKYMB3,0.7154,Positive,0.7154
B07MSLTW8Z,0.7095,Positive,0.7095
B0B3JSWG81,0.7041,Positive,0.7041
B09XB8GFBQ,0.7003,Positive,0.7003
B07VV37FT4,0.7003,Positive,0.7003
B09XB7DPW1,0.7003,Positive,0.7003
B09XB7SRQ5,0.7003,Positive,0.7003
B071R3LHFM,0.6995,Positive,0.6995
B09PTT8DZF,0.6924,Positive,0.6924
B09H7JDJCW,0.6816,Positive,0.6816
B07V5YF4ND,0.6712,Positive,0.6712
B09DL9978Y,0.667,Positive,0.667
B083RCTXLL,0.6655,Positive,0.6655
B01GZSQJPA,0.6641,Positive,0.6641
B09C6FML9B,0.6597,Positive,0.6597
B0B4PPD89B,0.6577,Positive,0.6577
B07FXLC2G2,0.6542,Positive,0.6542
B08ZJDWTJ1,0.6542,Positive,0.6542
B0B65P827P,0.6486,Positive,0.6486
B0B65MJ45G,0.6486,Positive,0.6486
B08QDPB1SL,0.6449,Positive,0.6449
B07Q4NJQC5,0.6445,Positive,0.6445
B07SBGFDX9,0.6428,Positive,0.6428
B09BF8JBWX,0.6378,Positive,0.6378
B0BQRJ3C47,0.6249,Positive,0.6249
B085194JFL,0.6198,Positive,0.6198
B097C564GC,0.6129,Positive,0.6129
B00LUGTJGO,0.6124,Positive,0.6124
B075JJ5NQC,0.6096,Positive,0.6096
B083M7WPZD,0.6077,Positive,0.6077
B0B59K1C8F,0.5882,Positive,0.5882
B094QZLJQ6,0.5879,Positive,0.5879
B00LZPQVMK,0.5859,Positive,0.5859
B07Q7561HD,0.5849,Positive,0.5849
B083GQGT3Z,0.5842,Positive,0.5842
B00E9G8KOY,0.5826,Positive,0.5826
B06XMZV7RH,0.5648,Positive,0.5648
B07J2NGB69,0.5635,Positive,0.5635
B09HS1NDRQ,0.5621,Positive,0.5621
B01IOZUHRS,0.5574,Positive,0.5574
B0B467CCB9,0.5574,Positive,0.5574
B00N1U7JXM,0.5574,Positive,0.5574
B0BHZCNC4P,0.5423,Positive,0.5423
B0BPJBTB3F,0.5413,Positive,0.5413
B09BL2KHQW,0.5267,Positive,0.5267
B0BFBNXS94,0.5263,Positive,0.5263
B0B5GF6DQD,0.5187,Positive,0.5187
B08LKS3LSP,0.5116,Positive,0.5116
B00GGGOYEU,0.5094,Positive,0.5094
B07KNM95JK,0.5023,Positive,0.5023
B08CFCK6CW,0.5017,Positive,0.5017
B08TDJNM3G,0.4721,Positive,0.4721
B0BNLFQDG2,0.4588,Positive,0.4588
B07K19NYZ8,0.456,Positive,0.456
B00935MD1C,0.4522,Positive,0.4522
B07YSJ7FF1,0.4404,Positive,0.4404
B07WJXCTG9,0.4304,Positive,0.4304
B0BBLHTRM9,0.4209,Positive,0.4209
B07VQGVL68,0.4019,Positive,0.4019
B09VGKFM7Y,0.3773,Positive,0.3773
B09Q3M3WLJ,0.3506,Positive,0.3506
B08D9MNH4B,0.3266,Positive,0.3266
B01NBX5RSB,0.3182,Positive,0.3182
B009P2LK08,0.296,Positive,0.296
B00J5DYCCA,0.2732,Positive,0.2732
B07KR5P3YD,0.25,Positive,0.25
B08YRMBK9R,0.1945,Positive,0.1945
B0B7NWGXS6,0.1779,Positive,0.1779
B07VZH6ZBB,0.1603,Positive,0.1603
B0162LYSFS,0.126,Positive,0.126
B091KNVNS9,0.1133,Positive,0.1133
B084BR3QX8,0.0414,Neutral,0.0414
B0085IATT6,0.031,Neutral,0.031
B09ZTZ9N3Q,-0.0069,Neutral,-0.0069
B08CF4SCNP,-0.077,Negative,-0.077
B00HVXS7WC,-0.1124,Negative,-0.1124
B01EZ0X3L8,-0.1792,Negative,-0.1792
B09F6D21BY,-0.25,Negative,-0.25
B00K32PEW4,-0.2755,Negative,-0.2755
B071VMP1Z4,-0.3007,Negative,-0.3007
B09KRHXTLN,-0.3437,Negative,-0.3437
B09SZ5TWHW,-0.3508,Negative,-0.3508
B09XX51X2G,-0.3773,Negative,-0.3773
B07XJYYH7L,-0.3818,Negative,-0.3818
B082T6GVG9,-0.4019,Negative,-0.4019
B08XXVXP3J,-0.4118,Negative,-0.4118
B097JQ1J5G,-0.4466,Negative,-0.4466
B07VVXJ2P5,-0.4573,Negative,-0.4573
B08TDJ5BVF,-0.5033,Negative,-0.5033
B00RFWNJMC,-0.5063,Negative,-0.5063
B0941392C8,-0.5157,Negative,-0.5157
B0756K5DYZ,-0.576,Negative,-0.576
B09F6S8BT6,-0.5898,Negative,-0.5898
B08PV1X771,-0.5898,Negative,-0.5898
B0B7L86YCB,-0.6327,Negative,-0.6327
B01D5H8ZI8,-0.6499,Negative,-0.6499
B09KH58JZR,-0.6691,Negative,-0.6691
B07LG96SDB,-0.6757,Negative,-0.6757
B09VCHLSJF,-0.7564,Negative,-0.7564
B0B3MMYHYW,-0.7564,Negative,-0.7564
B07RX42D3D,-0.7591,Negative,-0.7591
B0B2CPVXHX,-0.7712,Negative,-0.7712
B09XJ1LM7R,-0.7917,Negative,-0.7917
B00KIDSU8S,-0.8209,Negative,-0.8209
B0BMVWKZ8G,-0.8268,Negative,-0.8268
B08KHM9VBJ,-0.8352,Negative,-0.8352
B0B53QFZPY,-0.8367,Negative,-0.8367
B0B53NXFFR,-0.8367,Negative,-0.8367
B0B53QLB9H,-0.8367,Negative,-0.8367
B00N3XLDW0,-0.8442,Negative,-0.8442
B07YC8JHMB,-0.9058,Negative,-0.9058
B0B4KPCBSH,-0.9074,Negative,-0.9074
B07VNFP3C2,-0.912,Negative,-0.912
B094G9L9LT,-0.9213,Negative,-0.9213
B01M5F614J,-0.9217,Negative,-0.9217
B014HDJ7ZE,-0.9287,Negative,-0.9287
B096NTB9XT,-0.9377,Negative,-0.9377
B009P2LK80,-0.9547,Negative,-0.9547
B07HK53XM4,-0.9557,Negative,-0.9557
B09LV13JFB,-0.9726,Negative,-0.9726
B09LQQYNZQ,-0.9752,Negative,-0.9752
